,last_reported,is_renting,eightd_has_available_keys,num_bikes_available,num_docks_available,num_bikes_disabled,legacy_id,num_ebikes_available,is_installed,station_id,num_docks_disabled,station_status,is_returning,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
186,2020-08-06 00:10:26+00:00,True,False,14,1,0,214,0,True,214,0,active,True,,,2020-08-06 00:22:45,2020
187,2020-08-05 23:51:45+00:00,True,False,6,9,0,215,0,True,215,0,active,True,,,2020-08-06 00:22:45,2020
188,2020-08-05 20:56:20+00:00,True,False,13,6,0,216,0,True,216,0,active,True,,,2020-08-06 00:22:45,2020
189,2020-08-05 22:57:59+00:00,True,False,19,0,0,217,0,True,217,0,active,True,,,2020-08-06 00:22:45,2020
190,2020-08-06 00:11:44+00:00,True,False,13,0,2,218,0,True,218,0,active,True,,,2020-08-06 00:22:45,2020
191,2020-08-05 22:09:06+00:00,True,False,11,4,0,219,0,True,219,0,active,True,,,2020-08-06 00:22:45,2020
192,2020-08-06 00:20:41+00:00,True,False,9,6,4,221,0,True,221,0,active,True,,,2020-08-06 00:22:45,2020
193,2020-08-05 23:49:19+00:00,True,True,5,9,0,222,0,True,222,0,active,True,,,2020-08-06 00:22:45,2020
194,2020-08-05 23:22:08+00:00,True,False,3,12,2,224,0,True,224,0,active,True,,,2020-08-06 00:22:45,2020
195,2020-08-06 00:16:06+00:00,True,False,4,15,0,225,0,True,225,0,active,True,,,2020-08-06 00:22:45,2020
196,2020-08-06 00:13:37+00:00,True,False,11,3,1,226,0,True,226,0,active,True,,,2020-08-06 00:22:45,2020
197,2020-08-06 00:09:55+00:00,True,False,7,12,0,227,0,True,227,0,active,True,,,2020-08-06 00:22:45,2020
198,2020-08-06 00:18:55+00:00,True,False,11,7,1,228,0,True,228,0,active,True,,,2020-08-06 00:22:45,2020
199,2020-08-05 08:41:18+00:00,True,False,1,10,0,232,0,True,232,0,active,True,,,2020-08-06 00:22:45,2020
200,2020-08-06 00:13:21+00:00,True,False,12,3,0,233,0,True,233,0,active,True,,,2020-08-06 00:22:45,2020
201,2020-08-06 00:20:48+00:00,True,False,6,9,0,234,0,True,234,0,active,True,,,2020-08-06 00:22:45,2020
202,2020-08-06 00:16:28+00:00,True,False,3,11,1,235,0,True,235,0,active,True,,,2020-08-06 00:22:45,2020
203,2020-08-05 23:57:06+00:00,True,False,14,1,0,236,0,True,236,0,active,True,,,2020-08-06 00:22:45,2020
204,2020-08-06 00:01:16+00:00,True,False,14,1,0,239,0,True,239,0,active,True,,,2020-08-06 00:22:45,2020
205,2020-08-05 21:50:23+00:00,True,False,12,3,0,255,0,True,255,0,active,True,,,2020-08-06 00:22:45,2020
206,2020-08-05 22:06:52+00:00,True,False,8,7,0,258,0,True,258,0,active,True,,,2020-08-06 00:22:45,2020
207,2020-08-04 09:01:37+00:00,True,False,0,15,0,259,0,True,259,0,active,True,,,2020-08-06 00:22:45,2020
208,2020-08-05 22:23:59+00:00,True,False,6,9,0,260,0,True,260,0,active,True,,,2020-08-06 00:22:45,2020
209,2020-08-05 22:06:06+00:00,True,False,8,7,0,271,0,True,271,0,active,True,,,2020-08-06 00:22:45,2020
210,2020-08-05 19:11:19+00:00,True,False,6,13,0,272,0,True,272,0,active,True,,,2020-08-06 00:22:45,2020
211,2020-08-05 23:49:08+00:00,True,False,20,19,1,273,0,True,273,0,active,True,,,2020-08-06 00:22:45,2020
212,2020-08-06 00:15:30+00:00,True,False,8,11,0,279,0,True,279,0,active,True,,,2020-08-06 00:22:45,2020
213,2020-08-06 00:12:27+00:00,True,False,4,15,0,280,0,True,280,0,active,True,,,2020-08-06 00:22:45,2020
