,num_ebikes_available,station_status,num_docks_disabled,is_installed,num_bikes_available,station_id,legacy_id,num_bikes_disabled,num_docks_available,is_returning,eightd_has_available_keys,is_renting,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
192,0,active,0,True,0,221,221,0,19,True,False,True,2020-07-30 15:04:47+00:00,,,2020-07-30 15:13:00,2020
193,0,active,0,True,1,222,222,0,13,True,True,True,2020-07-30 13:36:08+00:00,,,2020-07-30 15:13:00,2020
194,0,active,0,True,8,224,224,0,9,True,False,True,2020-07-30 11:52:05+00:00,,,2020-07-30 15:13:00,2020
195,0,active,0,True,9,225,225,0,10,True,False,True,2020-07-30 14:48:44+00:00,,,2020-07-30 15:13:00,2020
196,0,active,0,True,0,226,226,0,15,True,False,True,2020-07-30 13:03:21+00:00,,,2020-07-30 15:13:00,2020
197,0,active,0,True,11,227,227,1,7,True,False,True,2020-07-30 14:03:07+00:00,,,2020-07-30 15:13:00,2020
198,0,active,0,True,10,228,228,0,9,True,False,True,2020-07-30 15:12:51+00:00,,,2020-07-30 15:13:00,2020
199,0,active,0,True,4,232,232,0,7,True,False,True,2020-07-30 08:11:52+00:00,,,2020-07-30 15:13:00,2020
200,0,active,0,True,4,233,233,2,9,True,False,True,2020-07-30 14:50:51+00:00,,,2020-07-30 15:13:00,2020
201,0,active,0,True,11,234,234,0,4,True,False,True,2020-07-30 15:05:45+00:00,,,2020-07-30 15:13:00,2020
202,0,active,0,True,8,235,235,0,7,True,False,True,2020-07-30 13:36:49+00:00,,,2020-07-30 15:13:00,2020
203,0,active,0,True,11,236,236,0,4,True,False,True,2020-07-30 14:09:18+00:00,,,2020-07-30 15:13:00,2020
204,0,active,0,True,5,239,239,0,10,True,False,True,2020-07-30 15:06:07+00:00,,,2020-07-30 15:13:00,2020
205,0,active,0,True,13,255,255,0,2,True,False,True,2020-07-30 01:59:20+00:00,,,2020-07-30 15:13:00,2020
206,0,active,0,True,9,258,258,0,6,True,False,True,2020-07-30 14:39:27+00:00,,,2020-07-30 15:13:00,2020
207,0,active,0,True,1,259,259,0,14,True,False,True,2020-07-29 22:31:42+00:00,,,2020-07-30 15:13:00,2020
208,0,active,0,True,0,260,260,1,14,True,False,True,2020-07-30 14:45:30+00:00,,,2020-07-30 15:13:00,2020
209,0,active,0,True,3,271,271,0,12,True,False,True,2020-07-30 13:00:51+00:00,,,2020-07-30 15:13:00,2020
210,0,active,0,True,4,272,272,2,13,True,False,True,2020-07-30 14:34:42+00:00,,,2020-07-30 15:13:00,2020
211,0,active,0,True,27,273,273,0,13,True,False,True,2020-07-30 15:12:22+00:00,,,2020-07-30 15:13:00,2020
