,station_id,legacy_id,station_status,num_docks_disabled,is_renting,is_installed,num_ebikes_available,eightd_has_available_keys,last_reported,num_bikes_disabled,num_bikes_available,num_docks_available,is_returning,timestamp_of_data_read_request,year_station_last_reported
227,336,336,active,0,True,True,0,False,2020-08-13 23:42:32+00:00,0,4,11,True,2020-08-14 03:46:25,2020
228,337,337,active,0,True,True,0,False,2020-08-14 01:25:30+00:00,1,12,2,True,2020-08-14 03:46:25,2020
229,338,338,active,0,True,True,0,False,2020-08-14 02:29:24+00:00,1,9,5,True,2020-08-14 03:46:25,2020
230,339,339,active,0,True,True,0,False,2020-08-14 00:01:08+00:00,1,14,0,True,2020-08-14 03:46:25,2020
231,340,340,active,0,True,True,0,False,2020-08-14 01:36:46+00:00,0,18,1,True,2020-08-14 03:46:25,2020
232,341,341,active,0,True,True,0,True,2020-08-14 03:12:19+00:00,1,14,0,True,2020-08-14 03:46:25,2020
233,342,342,active,0,True,True,0,False,2020-08-14 03:44:12+00:00,0,13,2,True,2020-08-14 03:46:25,2020
234,343,343,active,0,True,True,0,False,2020-08-13 04:04:08+00:00,0,4,11,True,2020-08-14 03:46:25,2020
235,344,344,active,0,True,True,0,False,2020-08-14 02:10:10+00:00,0,10,9,True,2020-08-14 03:46:25,2020
236,345,345,active,0,True,True,0,False,2020-08-14 02:14:12+00:00,1,4,14,True,2020-08-14 03:46:25,2020
237,346,346,active,0,True,True,0,False,2020-08-14 00:13:13+00:00,0,1,14,True,2020-08-14 03:46:25,2020
238,347,347,active,0,True,True,0,False,2020-08-13 19:13:37+00:00,0,11,4,True,2020-08-14 03:46:25,2020
239,348,348,active,0,True,True,0,False,2020-08-13 22:14:09+00:00,1,2,12,True,2020-08-14 03:46:25,2020
240,349,349,active,0,True,True,0,True,2020-08-13 23:48:05+00:00,1,6,10,True,2020-08-14 03:46:25,2020
241,350,350,active,0,True,True,0,False,2020-08-14 02:56:20+00:00,0,15,2,True,2020-08-14 03:46:25,2020
242,351,351,active,0,True,True,0,False,2020-08-14 00:20:33+00:00,0,5,10,True,2020-08-14 03:46:25,2020
243,352,352,active,0,True,True,0,False,2020-08-14 03:25:50+00:00,0,5,10,True,2020-08-14 03:46:25,2020
244,353,353,active,0,True,True,0,True,2020-08-13 22:34:11+00:00,0,8,7,True,2020-08-14 03:46:25,2020
245,354,354,active,0,True,True,0,False,2020-08-14 02:24:46+00:00,1,8,6,True,2020-08-14 03:46:25,2020
246,355,355,active,0,True,True,0,False,2020-08-14 00:16:16+00:00,0,11,6,True,2020-08-14 03:46:25,2020
247,356,356,active,0,True,True,0,False,2020-08-14 03:33:52+00:00,0,8,15,True,2020-08-14 03:46:25,2020
248,357,357,active,0,True,True,0,False,2020-08-14 03:45:05+00:00,0,5,10,True,2020-08-14 03:46:25,2020
249,358,358,active,0,True,True,0,False,2020-08-14 03:44:52+00:00,0,15,4,True,2020-08-14 03:46:25,2020
250,359,359,active,0,True,True,0,False,2020-08-14 03:37:01+00:00,0,3,12,True,2020-08-14 03:46:25,2020
251,360,360,active,0,True,True,0,False,2020-08-14 02:34:35+00:00,0,4,11,True,2020-08-14 03:46:25,2020
252,361,361,active,0,True,True,0,False,2020-08-14 02:42:57+00:00,0,11,8,True,2020-08-14 03:46:25,2020
253,362,362,active,0,True,True,0,False,2020-08-14 03:12:52+00:00,1,15,3,True,2020-08-14 03:46:25,2020
254,363,363,active,0,True,True,0,False,2020-08-14 03:32:22+00:00,0,19,0,True,2020-08-14 03:46:25,2020
255,364,364,active,0,True,True,0,False,2020-08-14 03:24:46+00:00,0,17,2,True,2020-08-14 03:46:25,2020
256,365,365,active,0,True,True,0,False,2020-08-14 01:39:33+00:00,0,2,17,True,2020-08-14 03:46:25,2020
257,366,366,active,0,True,True,0,False,2020-08-14 03:20:28+00:00,0,2,13,True,2020-08-14 03:46:25,2020
258,367,367,active,0,True,True,0,False,2020-08-13 23:45:57+00:00,0,10,9,True,2020-08-14 03:46:25,2020
259,368,368,active,0,True,True,0,False,2020-08-14 00:09:16+00:00,1,5,9,True,2020-08-14 03:46:25,2020
260,369,369,active,0,True,True,0,False,2020-08-14 03:39:15+00:00,0,13,2,True,2020-08-14 03:46:25,2020
261,370,370,active,0,True,True,0,False,2020-08-14 01:49:18+00:00,0,6,13,True,2020-08-14 03:46:25,2020
262,371,371,active,0,True,True,0,False,2020-08-14 02:04:48+00:00,1,9,9,True,2020-08-14 03:46:25,2020
263,372,372,active,0,True,True,0,False,2020-08-14 02:18:16+00:00,0,5,14,True,2020-08-14 03:46:25,2020
264,373,373,active,0,True,True,0,False,2020-08-14 02:12:57+00:00,0,8,7,True,2020-08-14 03:46:25,2020
265,374,374,active,0,True,True,0,False,2020-08-14 03:31:26+00:00,0,3,16,True,2020-08-14 03:46:25,2020
266,376,376,active,0,True,True,0,False,2020-08-14 03:38:31+00:00,1,8,6,True,2020-08-14 03:46:25,2020
267,377,377,active,0,True,True,0,False,2020-08-14 02:41:03+00:00,0,18,1,True,2020-08-14 03:46:25,2020
268,378,378,active,0,True,True,0,False,2020-08-14 03:34:35+00:00,0,9,10,True,2020-08-14 03:46:25,2020
269,379,379,active,0,True,True,0,False,2020-08-14 03:20:41+00:00,0,11,4,True,2020-08-14 03:46:25,2020
270,380,380,active,0,True,True,0,False,2020-08-14 03:21:12+00:00,2,0,16,True,2020-08-14 03:46:25,2020
271,381,381,active,0,True,True,0,False,2020-08-14 03:13:58+00:00,1,14,4,True,2020-08-14 03:46:25,2020
272,384,384,active,0,True,True,0,True,2020-08-14 01:21:49+00:00,0,8,11,True,2020-08-14 03:46:25,2020
273,385,385,active,1,True,True,0,False,2020-08-14 00:36:17+00:00,0,1,13,True,2020-08-14 03:46:25,2020
274,386,386,active,0,True,True,0,False,2020-08-14 03:17:44+00:00,0,11,8,True,2020-08-14 03:46:25,2020
275,387,387,active,0,True,True,0,False,2020-08-14 01:02:00+00:00,1,13,1,True,2020-08-14 03:46:25,2020
276,388,388,active,0,True,True,0,False,2020-08-13 03:25:23+00:00,0,4,7,True,2020-08-14 03:46:25,2020
277,389,389,active,0,True,True,0,False,2020-08-14 01:35:43+00:00,0,13,1,True,2020-08-14 03:46:25,2020
278,390,390,active,0,True,True,0,False,2020-08-13 22:51:42+00:00,1,14,0,True,2020-08-14 03:46:25,2020
279,391,391,active,0,True,True,0,False,2020-08-13 22:56:13+00:00,0,12,3,True,2020-08-14 03:46:25,2020
280,392,392,active,0,True,True,0,False,2020-08-13 14:33:25+00:00,0,5,10,True,2020-08-14 03:46:25,2020
281,393,393,active,0,True,True,0,False,2020-08-14 00:41:51+00:00,1,6,8,True,2020-08-14 03:46:25,2020
282,394,394,active,0,True,True,0,False,2020-08-14 02:04:40+00:00,0,2,12,True,2020-08-14 03:46:25,2020
283,395,395,active,0,True,True,0,False,2020-08-14 02:35:10+00:00,0,10,5,True,2020-08-14 03:46:25,2020
284,396,396,active,0,True,True,0,False,2020-08-13 23:37:07+00:00,0,8,7,True,2020-08-14 03:46:25,2020
285,397,397,active,0,True,True,0,False,2020-08-14 01:59:53+00:00,0,9,6,True,2020-08-14 03:46:25,2020
286,398,398,active,0,True,True,0,False,2020-08-14 02:26:53+00:00,0,1,18,True,2020-08-14 03:46:25,2020
287,399,399,active,0,True,True,0,False,2020-08-14 02:56:05+00:00,0,11,4,True,2020-08-14 03:46:25,2020
288,400,400,active,0,True,True,0,False,2020-08-14 02:43:54+00:00,0,5,22,True,2020-08-14 03:46:25,2020
289,401,401,active,0,True,True,0,False,2020-08-14 02:24:28+00:00,0,6,9,True,2020-08-14 03:46:25,2020
290,402,402,active,0,True,True,0,False,2020-08-14 01:31:51+00:00,1,11,3,True,2020-08-14 03:46:25,2020
291,403,403,active,0,True,True,0,False,2020-08-14 03:30:59+00:00,1,14,0,True,2020-08-14 03:46:25,2020
292,404,404,active,0,True,True,0,False,2020-08-14 02:50:38+00:00,0,10,6,True,2020-08-14 03:46:25,2020
293,405,405,active,0,True,True,0,False,2020-08-14 02:33:03+00:00,0,5,14,True,2020-08-14 03:46:25,2020
294,406,406,active,0,True,True,0,False,2020-08-14 02:08:12+00:00,0,17,2,True,2020-08-14 03:46:25,2020
295,407,407,active,0,True,True,0,False,2020-08-14 02:02:53+00:00,1,4,14,True,2020-08-14 03:46:25,2020
296,408,408,active,0,True,True,0,False,2020-08-14 01:35:21+00:00,0,6,9,True,2020-08-14 03:46:25,2020
297,409,409,active,0,True,True,0,False,2020-08-14 02:05:47+00:00,0,9,10,True,2020-08-14 03:46:25,2020
298,410,410,active,0,True,True,0,False,2020-08-14 00:28:15+00:00,0,13,6,True,2020-08-14 03:46:25,2020
299,411,411,active,0,True,True,0,False,2020-08-14 01:25:56+00:00,0,2,13,True,2020-08-14 03:46:25,2020
300,412,412,active,0,True,True,0,False,2020-08-14 03:09:16+00:00,0,12,7,True,2020-08-14 03:46:25,2020
301,413,413,active,0,True,True,0,False,2020-08-14 03:37:33+00:00,0,15,4,True,2020-08-14 03:46:25,2020
302,414,414,active,0,True,True,0,False,2020-08-14 00:01:18+00:00,0,3,20,True,2020-08-14 03:46:25,2020
303,415,415,active,0,True,True,0,False,2020-08-14 03:43:22+00:00,0,2,17,True,2020-08-14 03:46:25,2020
304,416,416,active,0,True,True,0,False,2020-08-14 03:24:37+00:00,0,8,7,True,2020-08-14 03:46:25,2020
305,417,417,active,0,True,True,0,False,2020-08-14 02:58:29+00:00,0,18,1,True,2020-08-14 03:46:25,2020
306,419,419,active,0,True,True,0,False,2020-08-14 03:45:30+00:00,0,14,1,True,2020-08-14 03:46:25,2020
307,420,420,out_of_service,0,False,False,0,False,1970-01-02 00:00:00+00:00,0,0,0,False,2020-08-14 03:46:25,1970
308,421,421,active,0,True,True,0,False,2020-08-13 19:41:23+00:00,0,14,5,True,2020-08-14 03:46:25,2020
309,422,422,active,0,True,True,0,False,2020-08-14 02:27:45+00:00,0,6,9,True,2020-08-14 03:46:25,2020
310,423,423,active,0,True,True,0,False,2020-08-14 01:16:49+00:00,0,1,18,True,2020-08-14 03:46:25,2020
311,424,424,active,0,True,True,0,False,2020-08-14 02:29:08+00:00,0,4,15,True,2020-08-14 03:46:25,2020
312,425,425,active,0,True,True,0,False,2020-08-13 22:50:46+00:00,0,6,10,True,2020-08-14 03:46:25,2020
313,426,426,active,0,True,True,0,False,2020-08-14 01:03:27+00:00,0,1,26,True,2020-08-14 03:46:25,2020
314,427,427,active,0,True,True,0,False,2020-08-14 00:25:18+00:00,0,7,12,True,2020-08-14 03:46:25,2020
315,428,428,active,0,True,True,0,False,2020-08-14 01:55:38+00:00,0,3,16,True,2020-08-14 03:46:25,2020
316,430,430,active,0,True,True,0,False,2020-08-13 04:03:59+00:00,0,15,4,True,2020-08-14 03:46:25,2020
317,431,431,active,0,True,True,0,False,2020-08-14 03:23:21+00:00,0,3,12,True,2020-08-14 03:46:25,2020
318,432,432,active,0,True,True,0,False,2020-08-13 22:42:35+00:00,0,7,12,True,2020-08-14 03:46:25,2020
319,433,433,active,0,True,True,0,False,2020-08-13 22:36:32+00:00,0,1,18,True,2020-08-14 03:46:25,2020
320,434,434,active,0,True,True,0,False,2020-08-13 03:24:35+00:00,0,0,19,True,2020-08-14 03:46:25,2020
321,435,435,active,0,True,True,0,False,2020-08-14 01:12:32+00:00,0,5,10,True,2020-08-14 03:46:25,2020
322,436,436,active,0,True,True,0,False,2020-08-14 00:28:28+00:00,0,9,6,True,2020-08-14 03:46:25,2020
323,437,437,active,0,True,True,0,False,2020-08-14 03:30:46+00:00,0,16,3,True,2020-08-14 03:46:25,2020
324,440,440,active,0,True,True,0,False,2020-08-14 00:34:21+00:00,0,16,1,True,2020-08-14 03:46:25,2020
325,441,441,active,0,True,True,0,False,2020-08-14 01:25:15+00:00,0,16,3,True,2020-08-14 03:46:25,2020
326,442,442,active,0,True,True,0,False,2020-08-13 21:29:23+00:00,1,13,1,True,2020-08-14 03:46:25,2020
327,443,443,active,0,True,True,0,False,2020-08-13 22:22:46+00:00,0,4,15,True,2020-08-14 03:46:25,2020
328,445,445,active,0,True,True,0,False,2020-08-14 01:16:39+00:00,0,12,7,True,2020-08-14 03:46:25,2020
329,446,446,active,0,True,True,0,False,2020-08-14 01:30:12+00:00,0,0,12,True,2020-08-14 03:46:25,2020
330,447,447,active,0,True,True,0,False,2020-08-13 18:24:44+00:00,0,7,12,True,2020-08-14 03:46:25,2020
331,448,448,active,0,True,True,0,False,2020-08-13 04:03:15+00:00,0,3,8,True,2020-08-14 03:46:25,2020
332,449,449,out_of_service,0,True,False,0,False,1970-01-02 00:00:00+00:00,0,0,0,True,2020-08-14 03:46:25,1970
333,450,450,active,0,True,True,0,False,2020-08-14 02:04:50+00:00,0,9,6,True,2020-08-14 03:46:25,2020
334,451,451,active,0,True,True,0,False,2020-08-14 03:09:38+00:00,0,14,1,True,2020-08-14 03:46:25,2020
335,452,452,active,0,True,True,0,False,2020-08-14 03:46:17+00:00,0,11,4,True,2020-08-14 03:46:25,2020
336,453,453,active,0,True,True,0,False,2020-08-14 01:31:10+00:00,1,7,7,True,2020-08-14 03:46:25,2020
337,454,454,active,0,True,True,0,False,2020-08-14 03:08:41+00:00,1,1,13,True,2020-08-14 03:46:25,2020
338,455,455,active,0,True,True,0,False,2020-08-14 00:09:40+00:00,1,3,8,True,2020-08-14 03:46:25,2020
339,456,456,active,0,True,True,0,False,2020-08-14 02:40:32+00:00,1,6,12,True,2020-08-14 03:46:25,2020
340,457,457,active,0,True,True,0,False,2020-08-14 00:00:02+00:00,0,3,8,True,2020-08-14 03:46:25,2020
341,458,458,active,0,True,True,0,False,2020-08-14 02:40:22+00:00,2,8,1,True,2020-08-14 03:46:25,2020
