,num_ebikes_available,station_id,num_docks_available,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,station_status,num_bikes_available,is_returning,is_installed,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
198,0,228,10,0,0,228,True,False,active,9,True,True,2020-07-31 23:47:40+00:00,,,2020-08-01 00:23:25,2020
199,0,232,8,0,0,232,True,False,active,3,True,True,2020-07-31 23:23:50+00:00,,,2020-08-01 00:23:25,2020
200,0,233,5,2,0,233,True,False,active,8,True,True,2020-08-01 00:08:27+00:00,,,2020-08-01 00:23:25,2020
201,0,234,10,0,0,234,True,False,active,5,True,True,2020-07-31 21:15:05+00:00,,,2020-08-01 00:23:25,2020
202,0,235,6,0,0,235,True,False,active,9,True,True,2020-08-01 00:19:28+00:00,,,2020-08-01 00:23:25,2020
203,0,236,6,0,0,236,True,False,active,9,True,True,2020-08-01 00:04:52+00:00,,,2020-08-01 00:23:25,2020
204,0,239,10,1,0,239,True,False,active,4,True,True,2020-08-01 00:09:18+00:00,,,2020-08-01 00:23:25,2020
205,0,255,3,0,0,255,True,False,active,12,True,True,2020-07-31 21:41:07+00:00,,,2020-08-01 00:23:25,2020
206,0,258,4,0,0,258,True,False,active,11,True,True,2020-07-31 23:24:20+00:00,,,2020-08-01 00:23:25,2020
207,0,259,15,0,0,259,True,False,active,0,True,True,2020-07-31 08:31:40+00:00,,,2020-08-01 00:23:25,2020
208,0,260,8,0,0,260,True,False,active,7,True,True,2020-07-31 23:52:48+00:00,,,2020-08-01 00:23:25,2020
209,0,271,15,0,0,271,True,False,active,0,True,True,2020-07-31 21:22:43+00:00,,,2020-08-01 00:23:25,2020
210,0,272,10,2,0,272,True,False,active,7,True,True,2020-07-31 22:36:37+00:00,,,2020-08-01 00:23:25,2020
211,0,273,14,0,0,273,True,False,active,26,True,True,2020-08-01 00:14:57+00:00,,,2020-08-01 00:23:25,2020
