,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,is_installed,num_bikes_available,is_renting,eightd_has_available_keys,station_id,station_status,num_docks_available,num_docks_disabled,is_returning,timestamp_of_data_read_request,year_station_last_reported
205,2020-08-12 01:08:02+00:00,0,0,255,True,8,True,False,255,active,7,0,True,2020-08-12 02:19:25,2020
206,2020-08-12 00:05:54+00:00,0,0,258,True,10,True,False,258,active,5,0,True,2020-08-12 02:19:25,2020
207,2020-08-11 08:42:57+00:00,0,0,259,True,15,True,False,259,active,0,0,True,2020-08-12 02:19:25,2020
208,2020-08-12 01:48:50+00:00,0,2,260,True,11,True,False,260,active,2,0,True,2020-08-12 02:19:25,2020
209,2020-08-12 00:39:24+00:00,0,0,271,True,5,True,False,271,active,10,0,True,2020-08-12 02:19:25,2020
210,2020-08-12 00:45:18+00:00,0,1,272,True,6,True,False,272,active,12,0,True,2020-08-12 02:19:25,2020
211,2020-08-12 02:18:59+00:00,0,1,273,True,16,True,False,273,active,23,0,True,2020-08-12 02:19:25,2020
212,2020-08-12 00:35:47+00:00,0,0,279,True,15,True,False,279,active,4,0,True,2020-08-12 02:19:25,2020
213,2020-08-12 01:41:06+00:00,0,0,280,True,8,True,False,280,active,11,0,True,2020-08-12 02:19:25,2020
214,2020-08-12 01:50:22+00:00,0,1,282,True,8,True,False,282,active,6,0,True,2020-08-12 02:19:25,2020
215,2020-08-12 01:33:54+00:00,0,1,296,True,13,True,False,296,active,9,0,True,2020-08-12 02:19:25,2020
216,2020-08-12 01:50:27+00:00,0,0,318,True,4,True,False,318,active,15,0,True,2020-08-12 02:19:25,2020
217,2020-08-11 23:20:29+00:00,0,0,319,True,3,True,False,319,active,22,0,True,2020-08-12 02:19:25,2020
218,2020-08-12 01:01:55+00:00,0,1,327,True,9,True,False,327,active,5,0,True,2020-08-12 02:19:25,2020
219,2020-08-12 02:17:25+00:00,0,1,328,True,8,True,False,328,active,6,0,True,2020-08-12 02:19:25,2020
220,2020-08-12 01:18:44+00:00,0,0,329,True,6,True,False,329,active,9,0,True,2020-08-12 02:19:25,2020
221,2020-08-12 02:16:00+00:00,0,0,330,True,7,True,False,330,active,8,0,True,2020-08-12 02:19:25,2020
