,num_docks_disabled,last_reported,is_returning,num_ebikes_available,eightd_has_available_keys,num_docks_available,station_id,is_renting,is_installed,station_status,num_bikes_available,num_bikes_disabled,legacy_id,timestamp_of_data_read_request,year_station_last_reported
208,0,2020-08-04 20:42:30+00:00,True,0,False,13,260,True,True,active,2,0,260,2020-08-05 02:13:35,2020
209,0,2020-08-04 20:37:38+00:00,True,0,False,9,271,True,True,active,6,0,271,2020-08-05 02:13:35,2020
210,0,2020-08-04 20:21:43+00:00,True,0,False,14,272,True,True,active,5,0,272,2020-08-05 02:13:35,2020
211,0,2020-08-05 02:12:04+00:00,True,0,False,16,273,True,True,active,23,1,273,2020-08-05 02:13:35,2020
212,0,2020-08-04 23:25:53+00:00,True,0,False,14,279,True,True,active,5,0,279,2020-08-05 02:13:35,2020
213,0,2020-08-04 22:44:06+00:00,True,0,False,9,280,True,True,active,10,0,280,2020-08-05 02:13:35,2020
214,0,2020-08-05 01:24:45+00:00,True,0,False,0,282,True,True,active,15,0,282,2020-08-05 02:13:35,2020
215,0,2020-08-05 01:58:54+00:00,True,0,False,14,296,True,True,active,8,1,296,2020-08-05 02:13:35,2020
216,0,2020-08-05 02:09:08+00:00,True,0,False,18,318,True,True,active,1,0,318,2020-08-05 02:13:35,2020
217,0,2020-08-05 02:01:25+00:00,True,0,False,12,319,True,True,active,13,0,319,2020-08-05 02:13:35,2020
218,0,2020-08-04 21:18:00+00:00,True,0,False,7,327,True,True,active,8,0,327,2020-08-05 02:13:35,2020
219,0,2020-08-05 02:07:45+00:00,True,0,False,2,328,True,True,active,13,0,328,2020-08-05 02:13:35,2020
220,0,2020-08-05 01:19:33+00:00,True,0,False,6,329,True,True,active,9,0,329,2020-08-05 02:13:35,2020
221,0,2020-08-05 02:10:06+00:00,True,0,False,10,330,True,True,active,5,0,330,2020-08-05 02:13:35,2020
222,0,2020-08-05 02:12:43+00:00,True,0,False,9,331,True,True,active,6,0,331,2020-08-05 02:13:35,2020
223,0,2020-08-05 01:49:20+00:00,True,0,False,15,332,True,True,active,0,0,332,2020-08-05 02:13:35,2020
