,num_ebikes_available,num_docks_available,last_reported,station_status,legacy_id,eightd_has_available_keys,station_id,is_returning,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
217,0,20,2020-08-18 17:12:49+00:00,active,319,False,319,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
218,0,11,2020-08-18 16:45:55+00:00,active,327,False,327,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
219,0,11,2020-08-18 18:39:12+00:00,active,328,False,328,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
220,0,1,2020-08-18 15:27:07+00:00,active,329,False,329,True,13,1,0,True,True,,,2020-08-18 18:43:50,2020
221,0,12,2020-08-18 17:29:41+00:00,active,330,False,330,True,2,1,0,True,True,,,2020-08-18 18:43:50,2020
222,0,5,2020-08-18 18:26:20+00:00,active,331,False,331,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
223,0,14,2020-08-18 18:40:45+00:00,active,332,False,332,True,0,1,0,True,True,,,2020-08-18 18:43:50,2020
224,0,3,2020-08-18 18:39:02+00:00,active,333,False,333,True,22,0,0,True,True,,,2020-08-18 18:43:50,2020
225,0,2,2020-08-18 18:06:23+00:00,active,334,False,334,True,17,0,0,True,True,,,2020-08-18 18:43:50,2020
226,0,15,2020-08-18 18:17:38+00:00,active,335,False,335,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
227,0,11,2020-08-18 08:33:19+00:00,active,336,False,336,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
228,0,2,2020-08-18 16:03:33+00:00,active,337,False,337,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
229,0,13,2020-08-18 18:22:25+00:00,active,338,False,338,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
230,0,8,2020-08-18 15:42:46+00:00,active,339,False,339,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
231,0,0,2020-08-18 17:52:46+00:00,active,340,False,340,True,19,0,0,True,True,,,2020-08-18 18:43:50,2020
232,0,3,2020-08-18 08:32:50+00:00,active,341,True,341,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
233,0,8,2020-08-18 18:35:43+00:00,active,342,False,342,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
234,0,11,2020-08-18 11:13:56+00:00,active,343,False,343,True,3,1,0,True,True,,,2020-08-18 18:43:50,2020
235,0,15,2020-08-18 18:17:37+00:00,active,344,False,344,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
236,0,8,2020-08-18 18:38:40+00:00,active,345,False,345,True,9,2,0,True,True,,,2020-08-18 18:43:50,2020
237,0,11,2020-08-18 18:04:47+00:00,active,346,False,346,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
238,0,11,2020-08-18 12:28:24+00:00,active,347,False,347,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
239,0,12,2020-08-18 15:37:06+00:00,active,348,False,348,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
240,0,12,2020-08-18 08:32:49+00:00,active,349,False,349,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
241,0,1,2020-08-18 13:56:30+00:00,active,350,False,350,True,16,0,0,True,True,,,2020-08-18 18:43:50,2020
242,0,5,2020-08-18 17:40:09+00:00,active,351,False,351,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
243,0,10,2020-08-18 17:35:32+00:00,active,352,False,352,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
244,0,6,2020-08-18 08:34:23+00:00,active,353,True,353,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
245,0,11,2020-08-18 18:22:19+00:00,active,354,False,354,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
246,0,0,2020-08-18 12:34:40+00:00,active,355,False,355,True,17,0,0,True,True,,,2020-08-18 18:43:50,2020
247,0,13,2020-08-18 18:39:11+00:00,active,356,False,356,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
248,0,8,2020-08-18 18:21:13+00:00,active,357,False,357,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
249,0,3,2020-08-18 18:19:41+00:00,active,358,False,358,True,16,0,0,True,True,,,2020-08-18 18:43:50,2020
250,0,12,2020-08-18 17:59:10+00:00,active,359,False,359,True,1,2,0,True,True,,,2020-08-18 18:43:50,2020
251,0,11,2020-08-18 18:13:15+00:00,active,360,False,360,True,3,1,0,True,True,,,2020-08-18 18:43:50,2020
252,0,9,2020-08-18 18:43:08+00:00,active,361,False,361,True,9,1,0,True,True,,,2020-08-18 18:43:50,2020
253,0,4,2020-08-18 17:04:10+00:00,active,362,False,362,True,15,0,0,True,True,,,2020-08-18 18:43:50,2020
254,0,19,2020-08-18 18:13:01+00:00,active,363,False,363,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
255,0,11,2020-08-18 18:42:32+00:00,active,364,False,364,True,7,1,0,True,True,,,2020-08-18 18:43:50,2020
256,0,10,2020-08-18 18:21:37+00:00,active,365,False,365,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
257,0,8,2020-08-18 17:42:16+00:00,active,366,False,366,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
258,0,2,2020-08-18 17:36:49+00:00,active,367,False,367,True,17,0,0,True,True,,,2020-08-18 18:43:50,2020
259,0,10,2020-08-18 14:38:47+00:00,active,368,False,368,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
260,0,15,2020-08-18 17:57:29+00:00,active,369,False,369,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
261,0,9,2020-08-18 18:39:03+00:00,active,370,False,370,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
262,0,12,2020-08-18 18:43:15+00:00,active,371,False,371,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
263,0,11,2020-08-18 18:02:03+00:00,active,372,False,372,True,7,1,0,True,True,,,2020-08-18 18:43:50,2020
264,0,7,2020-08-18 13:27:24+00:00,active,373,False,373,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
265,0,8,2020-08-18 17:52:40+00:00,active,374,False,374,True,10,1,0,True,True,,,2020-08-18 18:43:50,2020
266,0,2,2020-08-18 18:35:17+00:00,active,376,False,376,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
267,0,13,2020-08-18 18:25:08+00:00,active,377,False,377,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
268,0,16,2020-08-18 17:43:15+00:00,active,378,False,378,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
269,0,11,2020-08-18 18:07:04+00:00,active,379,False,379,True,3,1,0,True,True,,,2020-08-18 18:43:50,2020
270,0,7,2020-08-18 18:42:01+00:00,active,380,False,380,True,9,2,0,True,True,,,2020-08-18 18:43:50,2020
271,0,17,2020-08-18 18:18:54+00:00,active,381,False,381,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
272,0,11,2020-08-18 18:25:39+00:00,active,384,True,384,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
273,0,0,2020-08-18 18:08:59+00:00,active,385,False,385,True,14,0,1,True,True,,,2020-08-18 18:43:50,2020
274,0,12,2020-08-18 18:13:42+00:00,active,386,False,386,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
275,0,0,2020-08-18 08:53:57+00:00,active,387,False,387,True,15,0,0,True,True,,,2020-08-18 18:43:50,2020
276,0,2,2020-08-18 17:03:04+00:00,active,388,False,388,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
277,0,7,2020-08-18 18:08:42+00:00,active,389,False,389,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
278,0,7,2020-08-18 15:43:58+00:00,active,390,False,390,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
279,0,1,2020-08-18 13:31:28+00:00,active,391,False,391,True,14,0,0,True,True,,,2020-08-18 18:43:50,2020
280,0,12,2020-08-18 18:11:54+00:00,active,392,False,392,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
281,0,8,2020-08-18 10:52:53+00:00,active,393,False,393,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
282,0,14,2020-08-18 08:58:30+00:00,active,394,False,394,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
283,0,3,2020-08-18 17:56:43+00:00,active,395,False,395,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
284,0,4,2020-08-18 08:58:51+00:00,active,396,False,396,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
285,0,9,2020-08-18 18:40:19+00:00,active,397,False,397,True,5,1,0,True,True,,,2020-08-18 18:43:50,2020
286,0,6,2020-08-18 17:06:38+00:00,active,398,False,398,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
287,0,6,2020-08-18 17:35:33+00:00,active,399,False,399,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
288,0,8,2020-08-18 17:07:13+00:00,active,400,False,400,True,19,0,0,True,True,,,2020-08-18 18:43:50,2020
289,0,8,2020-08-18 17:05:21+00:00,active,401,False,401,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
290,0,13,2020-08-18 18:29:41+00:00,active,402,False,402,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
291,0,11,2020-08-18 18:38:18+00:00,active,403,False,403,True,3,1,0,True,True,,,2020-08-18 18:43:50,2020
292,0,15,2020-08-18 18:40:36+00:00,active,404,False,404,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
293,0,7,2020-08-18 18:01:44+00:00,active,405,False,405,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
294,0,3,2020-08-18 17:11:02+00:00,active,406,False,406,True,16,0,0,True,True,,,2020-08-18 18:43:50,2020
295,0,18,2020-08-18 16:50:24+00:00,active,407,False,407,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
296,0,10,2020-08-18 17:14:00+00:00,active,408,False,408,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
297,0,15,2020-08-18 18:10:57+00:00,active,409,False,409,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
298,0,13,2020-08-18 13:53:29+00:00,active,410,False,410,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
299,0,12,2020-08-18 18:33:33+00:00,active,411,False,411,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
300,0,13,2020-08-18 17:17:50+00:00,active,412,False,412,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
301,0,14,2020-08-18 18:42:54+00:00,active,413,False,413,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
302,0,18,2020-08-18 17:15:18+00:00,active,414,False,414,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
303,0,11,2020-08-18 18:34:57+00:00,active,415,False,415,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
304,0,8,2020-08-18 18:20:55+00:00,active,416,False,416,True,4,3,0,True,True,,,2020-08-18 18:43:50,2020
305,0,18,2020-08-18 18:21:23+00:00,active,417,False,417,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
306,0,7,2020-08-18 18:06:25+00:00,active,419,False,419,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
307,0,0,1970-01-02 00:00:00+00:00,out_of_service,420,False,420,False,0,0,0,False,False,,,2020-08-18 18:43:50,1970
308,0,0,2020-08-17 16:27:03+00:00,active,421,False,421,True,19,0,0,True,True,,,2020-08-18 18:43:50,2020
309,0,8,2020-08-18 15:24:57+00:00,active,422,False,422,True,6,1,0,True,True,,,2020-08-18 18:43:50,2020
310,0,11,2020-08-18 16:00:59+00:00,active,423,False,423,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
311,0,17,2020-08-18 17:08:57+00:00,active,424,False,424,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
312,0,16,2020-08-18 14:02:27+00:00,active,425,False,425,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
313,0,14,2020-08-18 18:06:34+00:00,active,426,False,426,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
314,0,18,2020-08-18 14:14:07+00:00,active,427,False,427,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
315,0,10,2020-08-18 18:31:32+00:00,active,428,False,428,True,8,1,0,True,True,,,2020-08-18 18:43:50,2020
316,0,4,2020-08-18 08:58:29+00:00,active,430,False,430,True,15,0,0,True,True,,,2020-08-18 18:43:50,2020
317,0,14,2020-08-18 15:50:09+00:00,active,431,False,431,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
318,0,13,2020-08-18 17:46:10+00:00,active,432,False,432,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
319,0,16,2020-08-18 08:58:55+00:00,active,433,False,433,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
320,0,18,2020-08-17 22:58:38+00:00,active,434,False,434,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
321,0,5,2020-08-18 17:31:27+00:00,active,435,False,435,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
322,0,14,2020-08-18 16:38:30+00:00,active,436,False,436,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
323,0,18,2020-08-18 18:38:49+00:00,active,437,False,437,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
324,0,4,2020-08-18 16:38:00+00:00,active,440,False,440,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
325,0,9,2020-08-18 18:12:07+00:00,active,441,False,441,True,9,1,0,True,True,,,2020-08-18 18:43:50,2020
326,0,4,2020-08-18 18:42:36+00:00,active,442,False,442,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
327,0,14,2020-08-18 18:00:17+00:00,active,443,False,443,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
328,0,6,2020-08-18 18:40:06+00:00,active,445,False,445,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
329,0,7,2020-08-18 18:28:14+00:00,active,446,False,446,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
330,0,16,2020-08-18 15:17:20+00:00,active,447,False,447,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
331,0,4,2020-08-18 08:58:50+00:00,active,448,False,448,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
332,0,0,1970-01-02 00:00:00+00:00,out_of_service,449,False,449,True,0,0,0,False,True,,,2020-08-18 18:43:50,1970
333,0,1,2020-08-18 17:59:59+00:00,active,450,False,450,True,14,0,0,True,True,,,2020-08-18 18:43:50,2020
334,0,8,2020-08-18 18:03:31+00:00,active,451,False,451,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
335,0,15,2020-08-18 18:18:42+00:00,active,452,False,452,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
336,0,12,2020-08-18 18:29:03+00:00,active,453,False,453,True,2,1,0,True,True,,,2020-08-18 18:43:50,2020
337,0,7,2020-08-18 18:42:03+00:00,active,454,False,454,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
338,0,7,2020-08-18 18:41:57+00:00,active,455,False,455,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
339,0,17,2020-08-18 15:53:48+00:00,active,456,False,456,False,2,0,0,True,False,,,2020-08-18 18:43:50,2020
340,0,1,2020-08-18 14:03:27+00:00,active,457,False,457,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
341,0,5,2020-08-18 18:28:42+00:00,active,458,False,458,True,4,2,0,True,True,,,2020-08-18 18:43:50,2020
